"4-1140","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1140","
DutchKings","0.10444358","10 gram of Speed Paste 70 PURE","DutchKings famous Speed Paste. Has been in the top charts since the day it came. Straight from the kitchen and fresh as f ck. 100 SUCCESS RATE Austria United Kingdom Canada Germany France Belgium Tested twice by the cook 69 and by myself 70 . This was done by one of the test labs that the Dutch government has. Tested by customer at 70 as well check somewhere between the feedback pages of this item . This paste is UNCUT so be careful with the dosage. I ve received a couple of messages from people saying I have to warn you. If you are used to crappy speed of your street dealer watch out This paste dries within 30 minutes. I guarantee you 100 satisfaction from our speed paste By buying this product you agree to our conditions and terms which can be found on our vendor page Make sure to check the shipping information as well If you have any questions feel free to ask. FAQ What s the best way to dry the speed The best way to dry it is to spread it on a piece of glass plastic. Something that DOESN T absorb water. Do not use paper or such. It will take 1 2 hours for the speed paste to dry completely. Normal room temperature is enough. Do NOT put it in a microwave oven. How come your speed is from such high quality and still so cheap I buy the speed paste by huge amounts. Straight from the cook. How much weight will I lose The latest batch is more dry than my previous ones. It will dry lose between 30 40 . However it can be so that you ll lose a little more depends on the batch . What dosage should I take It depends on your tolerance weight age and a lot more. Here is an indication that hopefully will help you a bit 50mg to feel concentrated usually for study 50 100mg to feel concentrated and a little bit energetic. 100 150mg to feel very concentrated and more energetic. 150 250mg to feel super energetic. 250 500mg to go hard. With bigger dosages as these you will probably stay awake for a few days 500mg and above will definitely let you stay awake for some days. You will have gnashing teeth and other crazy shit you have when taking speed. If you have other experiences please let me know. I m willing to improve. What s the best way to get the speed out of the gripbag STEP 1 Get the gripbag out of the package. https anonfiles.com file ba1fe4b57179d16ff2f8144a8ec63ae2 STEP 2 Cut the gripbag open on both sides. DO NOT cut the bottom. https anonfiles.com file fbdc175e3d29171c9d5f6473c79e9282 STEP 3 Open the bag all the way. https anonfiles.com file 033891a2db09f700c067f364f2aecc5b STEP 4 Scrap all the paste out of the gripbag with something flat. https anonfiles.com file 2da7b508d035e892d28bd6ad1ab04f43 STEP 5 Get all the speed paste out of the package and let it dry on something that doesn t absorb water glass plastic . https anonfiles.com file d78990ace5c222e9d51593452f45fc12","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xcf914925aacb13958cc32e4f66d35d4bb4f7e354-m.jpg.pagespeed.ic.2_5sOuWPy5.jpg","1401490581","Netherlands",
"4-1143","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1143","
DutchKings","0.05472773","5 White Bugatti XTC Pills 210 mg PURE MDMA","Very high quality XTC pills from the Netherlands. They are a huge success over here. Bugatti s... so you know you ll go hard These bad boys contain somewhere between the 190 and 220 mg of PURE MDMA. There are NO better pills. You will have a blast. Guaranteed. Be careful with dosage Pillreports http www.pillreports.com index.php page display pill id 33246 http www.pillreports.com index.php page display pill id 33237 If you have any questions contact us Make sure to read our conditions and terms and shipping information before ordering.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xa9b06024d88c2995d81f297f80b42e2402ed06ab-m.jpg.pagespeed.ic.sdgjGMaXWN.jpg","1401490567","Netherlands",
"4-1142","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1142","
DutchKings","0.02693497","2 White Bugatti XTC Pills 210 mg PURE MDMA","Very high quality XTC pills from the Netherlands. They are a huge success over here. Bugatti s... so you know you ll go hard These bad boys contain somewhere between the 190 and 220 mg of PURE MDMA. There are NO better pills. You will have a blast. Guaranteed. Be careful with dosage Pillreports http www.pillreports.com index.php page display pill id 33246 http www.pillreports.com index.php page display pill id 33237 If you have any questions contact us Make sure to read our conditions and terms and shipping information before ordering.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xa9b06024d88c2995d81f297f80b42e2402ed06ab-m.jpg.pagespeed.ic.sdgjGMaXWN.jpg","1401490571","Netherlands",
"4-1141","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1141","
DutchKings","0.17767957","20 gram of Speed Paste 70 PURE","DutchKings famous Speed Paste. Has been in the top charts since the day it came. Straight from the kitchen and fresh as f ck. 100 SUCCESS RATE Austria United Kingdom Canada Germany France Belgium Tested twice by the cook 69 and by myself 70 . This was done by one of the test labs that the Dutch government has. Tested by customer at 70 as well check somewhere between the feedback pages of this item . This paste is UNCUT so be careful with the dosage. I ve received a couple of messages from people saying I have to warn you. If you are used to crappy speed of your street dealer watch out This paste dries within 30 minutes. I guarantee you 100 satisfaction from our speed paste By buying this product you agree to our conditions and terms which can be found on our vendor page Make sure to check the shipping information as well If you have any questions feel free to ask. FAQ What s the best way to dry the speed The best way to dry it is to spread it on a piece of glass plastic. Something that DOESN T absorb water. Do not use paper or such. It will take 1 2 hours for the speed paste to dry completely. Normal room temperature is enough. Do NOT put it in a microwave oven. How come your speed is from such high quality and still so cheap I buy the speed paste by huge amounts. Straight from the cook. How much weight will I lose The latest batch is more dry than my previous ones. It will dry lose between 30 40 . However it can be so that you ll lose a little more depends on the batch . What dosage should I take It depends on your tolerance weight age and a lot more. Here is an indication that hopefully will help you a bit 50mg to feel concentrated usually for study 50 100mg to feel concentrated and a little bit energetic. 100 150mg to feel very concentrated and more energetic. 150 250mg to feel super energetic. 250 500mg to go hard. With bigger dosages as these you will probably stay awake for a few days 500mg and above will definitely let you stay awake for some days. You will have gnashing teeth and other crazy shit you have when taking speed. If you have other experiences please let me know. I m willing to improve. What s the best way to get the speed out of the gripbag STEP 1 Get the gripbag out of the package. https anonfiles.com file ba1fe4b57179d16ff2f8144a8ec63ae2 STEP 2 Cut the gripbag open on both sides. DO NOT cut the bottom. https anonfiles.com file fbdc175e3d29171c9d5f6473c79e9282 STEP 3 Open the bag all the way. https anonfiles.com file 033891a2db09f700c067f364f2aecc5b STEP 4 Scrap all the paste out of the gripbag with something flat. https anonfiles.com file 2da7b508d035e892d28bd6ad1ab04f43 STEP 5 Get all the speed paste out of the package and let it dry on something that doesn t absorb water glass plastic . https anonfiles.com file d78990ace5c222e9d51593452f45fc12","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xcf914925aacb13958cc32e4f66d35d4bb4f7e354-m.jpg.pagespeed.ic.2_5sOuWPy5.jpg","1401490575","Netherlands",
"4-1144","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1144","
DutchKings","0.09855318","10 White Bugatti XTC Pills 210 mg PURE MDMA","Very high quality XTC pills from the Netherlands. They are a huge success over here. Bugatti s... so you know you ll go hard These bad boys contain somewhere between the 190 and 220 mg of PURE MDMA. There are NO better pills. You will have a blast. Guaranteed. Be careful with dosage Pillreports http www.pillreports.com index.php page display pill id 33246 http www.pillreports.com index.php page display pill id 33237 If you have any questions contact us Make sure to read our conditions and terms and shipping information before ordering.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xa9b06024d88c2995d81f297f80b42e2402ed06ab-m.jpg.pagespeed.ic.sdgjGMaXWN.jpg","1401490563","Netherlands",
"4-1145","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1145","
DutchKings","0.22899247","25 White Bugatti XTC Pills 210 mg PURE MDMA","Very high quality XTC pills from the Netherlands. They are a huge success over here. Bugatti s... so you know you ll go hard These bad boys contain somewhere between the 190 and 220 mg of PURE MDMA. There are NO better pills. You will have a blast. Guaranteed. Be careful with dosage Pillreports http www.pillreports.com index.php page display pill id 33246 http www.pillreports.com index.php page display pill id 33237 If you have any questions contact us Make sure to read our conditions and terms and shipping information before ordering.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xa9b06024d88c2995d81f297f80b42e2402ed06ab-m.jpg.pagespeed.ic.sdgjGMaXWN.jpg","1401490559","Netherlands",
"4-1146","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1146","
DutchKings","0.43853741","50 White Bugatti XTC Pills 210 mg PURE MDMA","Very high quality XTC pills from the Netherlands. They are a huge success over here. Bugatti s... so you know you ll go hard These bad boys contain somewhere between the 190 and 220 mg of PURE MDMA. There are NO better pills. You will have a blast. Guaranteed. Be careful with dosage Pillreports http www.pillreports.com index.php page display pill id 33246 http www.pillreports.com index.php page display pill id 33237 If you have any questions contact us Make sure to read our conditions and terms and shipping information before ordering.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/a9b06024d88c2995d81f297f80b42e2402ed06ab-m.jpg","1401490555","Netherlands",
"4-1198","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1198","
DutchKings","0.05259142","1 Gram of HIGH QUALITY DUTCH MDMA 81 PURE","Do you know the red supermans The white domino s White bugatti s This is the MDMA they use for those pills This MDMA is from very high quality. It has been tested at 81 Thanks to http www.drugs test.nl . 100 SUCCESS RATE See vendor profile for full success rate list Austria United Kingdom England Ireland Scotland WHOLE UK Canada Germany France Belgium Switzerland Giving indications is very hard. However I did my best to make an as accurate indication as possible. If you dose small you should not get an bad hangover. 50mg medium high if you have 0 tolorance. 100mg x 2 if you have a low tolorance 70kg once in 2 months . 150mg x 2 if you have higher tolorance 70kg once in 1 month . 200mg x 2 if you have a very high tolorance 70 kg xtc once in 2 weeks . 250mg to get fuuucked. if you want to go on all night. You will have a very good time Colors on the picutre are not very good because it s made with an iPhone. https anonfiles.com file 5c3f5c49f995c948720ab913063e16f6 https anonfiles.com file b6d866c68532cbf20151cf65bdcc3add https anonfiles.com file 4bd1840f107b42a512c5396fff3f1c9b Please read vendor profile before asking simple questions. If you have any questions contact me By buying this product you agree to our terms and conditions see vendor profile .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x1c228ca4cdb4c9827ae7309c12e62a589a67a759-m.jpg.pagespeed.ic.o-u8VpIeXg.jpg","1401490507","Netherlands",
"4-1199","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1199","
DutchKings","0.10176801","2 Gram of HIGH QUALITY DUTCH MDMA 81 PURE","Do you know the red supermans The white domino s White bugatti s This is the MDMA they use for those pills This MDMA is from very high quality. It has been tested at 81 Thanks to http www.drugs test.nl . 100 SUCCESS RATE See vendor profile for full success rate list Austria United Kingdom England Ireland Scotland WHOLE UK Canada Germany France Belgium Switzerland Giving indications is very hard. However I did my best to make an as accurate indication as possible. If you dose small you should not get an bad hangover. 50mg medium high if you have 0 tolorance. 100mg x 2 if you have a low tolorance 70kg once in 2 months . 150mg x 2 if you have higher tolorance 70kg once in 1 month . 200mg x 2 if you have a very high tolorance 70 kg xtc once in 2 weeks . 250mg to get fuuucked. if you want to go on all night. You will have a very good time Colors on the picutre are not very good because it s made with an iPhone. https anonfiles.com file 5c3f5c49f995c948720ab913063e16f6 https anonfiles.com file b6d866c68532cbf20151cf65bdcc3add https anonfiles.com file 4bd1840f107b42a512c5396fff3f1c9b Please read vendor profile before asking simple questions. If you have any questions contact me By buying this product you agree to our terms and conditions see vendor profile .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x1c228ca4cdb4c9827ae7309c12e62a589a67a759-m.jpg.pagespeed.ic.o-u8VpIeXg.jpg","1401490503","Netherlands",
"4-1200","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1200","
DutchKings","0.23540139","5 Gram of HIGH QUALITY DUTCH MDMA 81 PURE","Do you know the red supermans The white domino s White bugatti s This is the MDMA they use for those pills This MDMA is from very high quality. It has been tested at 81 Thanks to http www.drugs test.nl . 100 SUCCESS RATE See vendor profile for full success rate list Austria United Kingdom England Ireland Scotland WHOLE UK Canada Germany France Belgium Switzerland Giving indications is very hard. However I did my best to make an as accurate indication as possible. If you dose small you should not get an bad hangover. 50mg medium high if you have 0 tolorance. 100mg x 2 if you have a low tolorance 70kg once in 2 months . 150mg x 2 if you have higher tolorance 70kg once in 1 month . 200mg x 2 if you have a very high tolorance 70 kg xtc once in 2 weeks . 250mg to get fuuucked. if you want to go on all night. You will have a very good time Colors on the picutre are not very good because it s made with an iPhone. https anonfiles.com file 5c3f5c49f995c948720ab913063e16f6 https anonfiles.com file b6d866c68532cbf20151cf65bdcc3add https anonfiles.com file 4bd1840f107b42a512c5396fff3f1c9b Please read vendor profile before asking simple questions. If you have any questions contact me By buying this product you agree to our terms and conditions see vendor profile .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x1c228ca4cdb4c9827ae7309c12e62a589a67a759-m.jpg.pagespeed.ic.o-u8VpIeXg.jpg","1401490499","Netherlands",
"4-1201","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1201","
DutchKings","0.23540139","10 Gram of HIGH QUALITY DUTCH MDMA 81 PURE","Do you know the red supermans The white domino s White bugatti s This is the MDMA they use for those pills This MDMA is from very high quality. It has been tested at 81 Thanks to http www.drugs test.nl . 100 SUCCESS RATE See vendor profile for full success rate list Austria United Kingdom England Ireland Scotland WHOLE UK Canada Germany France Belgium Switzerland Giving indications is very hard. However I did my best to make an as accurate indication as possible. If you dose small you should not get an bad hangover. 50mg medium high if you have 0 tolorance. 100mg x 2 if you have a low tolorance 70kg once in 2 months . 150mg x 2 if you have higher tolorance 70kg once in 1 month . 200mg x 2 if you have a very high tolorance 70 kg xtc once in 2 weeks . 250mg to get fuuucked. if you want to go on all night. You will have a very good time Colors on the picutre are not very good because it s made with an iPhone. https anonfiles.com file 5c3f5c49f995c948720ab913063e16f6 https anonfiles.com file b6d866c68532cbf20151cf65bdcc3add https anonfiles.com file 4bd1840f107b42a512c5396fff3f1c9b Please read vendor profile before asking simple questions. If you have any questions contact me By buying this product you agree to our terms and conditions see vendor profile .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x1c228ca4cdb4c9827ae7309c12e62a589a67a759-m.jpg.pagespeed.ic.o-u8VpIeXg.jpg","1401490495","Netherlands",
"4-1202","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1202","
DutchKings","0.83410716","20 Gram of HIGH QUALITY DUTCH MDMA 81 PURE","Do you know the red supermans The white domino s White bugatti s This is the MDMA they use for those pills This MDMA is from very high quality. It has been tested at 81 Thanks to http www.drugs test.nl . 100 SUCCESS RATE See vendor profile for full success rate list Austria United Kingdom England Ireland Scotland WHOLE UK Canada Germany France Belgium Switzerland Giving indications is very hard. However I did my best to make an as accurate indication as possible. If you dose small you should not get an bad hangover. 50mg medium high if you have 0 tolorance. 100mg x 2 if you have a low tolorance 70kg once in 2 months . 150mg x 2 if you have higher tolorance 70kg once in 1 month . 200mg x 2 if you have a very high tolorance 70 kg xtc once in 2 weeks . 250mg to get fuuucked. if you want to go on all night. You will have a very good time Colors on the picutre are not very good because it s made with an iPhone. https anonfiles.com file 5c3f5c49f995c948720ab913063e16f6 https anonfiles.com file b6d866c68532cbf20151cf65bdcc3add https anonfiles.com file 4bd1840f107b42a512c5396fff3f1c9b Please read vendor profile before asking simple questions. If you have any questions contact me By buying this product you agree to our terms and conditions see vendor profile .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x1c228ca4cdb4c9827ae7309c12e62a589a67a759-m.jpg.pagespeed.ic.o-u8VpIeXg.jpg","1401490490","Netherlands",
"4-1283","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1283","
ElDorado","0.13104753","0.5g heroin no. 3 base","No. 3 Heroin base ideal for smoking on foil chasing the dragon or can be prepared for injection by heating with a weak acid eg citric acid.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/no-image-m.png.pagespeed.ce.F2bzfJ0k86.png","1401755141","United Kingdom",
"4-1290","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1290","
ElDorado","0.05253901","1g Californian med cannabis XJ 13 C4 strain","Californian medicinal weed diverted from dispensaries to the black market. Cali med is a game changer for anyone who s tried it. Dutch pales in comparison.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/73c410539ddd110d12add55ae39d5bcbd62b8792-m.jpg","1401755125","United Kingdom",
"4-1291","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1291","
ElDorado","0.15721703","3.5g Californian med cannabis XJ 13 C4 more","Same description as for 1g except for 3.5g potential mix and match strains .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/2ed6203b08687af470fc6051e343f3d580bc747e-m.jpg","1401755123","United Kingdom",
"4-1292","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1292","
ElDorado","0.09178058","50x MSJ 10mg diazepam","50 MSJ branded diazepam 10mg strength loose .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xf696afffa1fcbcbfc4dc4ea1538a9db813ba82d6-m.jpg.pagespeed.ic.AShN9ezKoZ.jpg","1401755119","United Kingdom",
"4-1293","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1293","
ElDorado","0.18336115","100x MSJ 10mg diazepam","100 MSJ branded diazepam 10mg strength loose .","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xf696afffa1fcbcbfc4dc4ea1538a9db813ba82d6-m.jpg.pagespeed.ic.AShN9ezKoZ.jpg","1401755116","United Kingdom",
"4-1294","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1294","
ElDorado","0.23570016","1g no. 3 heroin base","No. 3 Heroin base ideal for smoking on foil chasing the dragon or can be prepared for injection by heating with a weak acid eg citric acid.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/no-image-m.png.pagespeed.ce.F2bzfJ0k86.png","1401755113","United Kingdom",
"4-800","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/800","
Fugazi","0.34514655","New South Wales Driver Licence Holograms UV","Fugazi provides high quality fake New South Wales Australian Driver Licences with the following security featuers they are printed in high definition to the best quality PVC cards available multi spectrum holgorams are applied to the front and back of the card and the ultraviolet ink security feature is included on the front of the card. ID FORM Picture Take a picture against a wall preferably white or light colored wall though not required zoom in so the picture is taken from shoulders and up the higher quality the picture the better the ID will turn out. Upload the picture to http anonimg.com it ll provide you with a direct link copy and paste the link provide this url link with the ID form Signature Use a black or dark colored pen fine tip Sharpies work great take a white piece of paper draw the signature scan the signature at 300dpi resolution or take a picture of the signature with NO flash on upload the picture to http anonimg.com and provide a url link with the ID form. If no signature is sent one will be uniquely made up by hand not computer generated . INFO TO GO ON CARD If any information below is left blank it will get filled in for you please double check to make sure there are no mistakes this is the info that will go on the card please try and follow the example format as best as possible Licence Class C Full Licence Yellow or C P1 Provisional Red Name First Middle LAST Date of Birth eg 01 JAN 1975 Address eg 25 SAMPLE ST SYDNEY NSW 2000 This is the address that will be on the card itself NOT the shipping address that it will be sent to Card Number eg 2 123 456 789 10 numbers preferrably starting with 2 Licence eg 67385A 5 numbers and a letter at end Expiry Date eg 20 DEC 2016 year doesn t have to be 2016 Donor Yes or No This address below is the one the finished product s will be shipped to please make sure there are no mistakes Shipping Address example below John Smith 1234 SPRUCE ST SYDNEY NSW 2000 Australia COPY PASTEABLE ID FORM Picture URL Link Signature URL Link Licence Class Name Date of Birth Address Card License Expiry Date Donor Shipping Address Shipping Times Once the order is placed and the ID form along with the pictures are received on this end it ll take 3 days maximum to finish the card and ship it out sample pictures of the front and back of the finished product s will always be sent to the buyers before the cards are shipped out. Stealth shipping is something taken very seriously every precaution is taken to make sure that the finished product s will reach you safely and on time it will appear as regular letter mail nothing out of the ordinary. Regular shipping is included in the price express shipping is 60AUD Estimated time in transit once shipped out REGULAR SHIPPING 5 10 business days Does NOT require you to sign for it NO tracking included EXPRESS SHIPPING 3 4 business days guaranteed Does require you to sign for it tracking included Contact mrfugazi anonymousspeech.com or send me a private message over BlackBank encryption is always recommended. I know some users are still new to all this feel free to contact me unencrypted if you want just try and learn PGP soon. BEGIN PGP PUBLIC KEY BLOCK Version GnuPG v1.4.12 MingW32 mQENBFMvznQBCADPaGLxpEajAQEZiB9KGoBD3duESiPmcIw5wFsnKKBbJxFe6sei h66qsTJxdhrImQT7fyXLCMRxHsfbwuN95zFFthu4a71 2p3bbsHcypFBiCOPjwR zmnd8JnxND brKn4pEHA35JvzVGpuJ7kmBw6 qTVfNZ9T1zZVil64FQfFEf TaTt 0TXSg9WArR4pF5G0O8gCQf99G34 J6eh1RpHckBzbiSGEEF4VQ qDSedFTACXb9Z zVdXND9FzOLQYRXgU9LrFzoFwoNVuRBtEGNf9ZXrnG1 LtlikogaziimcdxmVJ7D 1AaJOhpI7jZ 7kBpsM kXcFgTBXS tKOjdDLABEBAAG0H0Z1Z2F6aSA8bXJmdWdh emlAc2FmZS1tYWlsLm5ldD6JAT4EEwECACgFAlMvznQCGwMFCQlmCvwGCwkIBwMC BhUIAgkKCwQWAgMBAh4BAheAAAoJEHk2L7wbvEFBsUEH 1TTUjgyLETvgfZmMesA s9mkmRNbIBtiKSBHfxbygkheM2iHmMt1mdFTalc4fZ0 gXaa6ttwT2HxOs66vmdl oS 3e9Ezwd3siJLV72TflRaM9Ly0SS0TAvSS7v89OK3vDiFU5yZU uezQVZEAwBe agXLrHO 9GdeonA9092xTwXJuARvTDS 69NbHQXdTtqEL0fffTil5XAUApT4CyCt tr3q4bvin6VDoOH3tExKDIvii94srs92yQToJ4NR Xdjn0aZh41sMirlZxGmporf wuu dxZtxqz3 Rloidm4nTiFk yXaSzD1McxxxKM9BMuvI0pUuHWKkUb0uJCf4xa j9O5AQ0EUy OdAEIAOSqyvvy41bjHKpRbCnm7aw23fuL83n3xI8zS5JwVhS4kYuN 5og Bgl8R2SbL2MsWv2TcDNBsb34uPy9 lVCYY 87QVVvHWnaQjipJmF JwkgyxB h6buXaWtQa 6 1fxsqhA9rRipEmcVi6adTalghnQZ6RItZa3FEr4HT9DiTM WbC NIz3LcnPWMXen6cyalKu6uCtDoyfnowFimRLL lc4ppL0lvq59gJubQsHAc0F1EL 7pAj9hIIshWOyZUnlPqCUZAq5xLdFgbP8z3gs8Lj0fDWlZdB DGGivJjYccrwmYX vmUPQR10ZGdn49KkeYIGK 9g3XkvZALvwBpQKm8AEQEAAYkBJQQYAQIADwUCUy O dAIbDAUJCWYK AAKCRB5Ni 8G7xBQfFjB 9R1VenqYrfxMA4WDk6LLRQX7C2Rttj MJOqmau8M0V Mhe edWyOduidGBxxDDwJCtcjh9nl1w6lWKppMrzRcFEtKmcJa28 kriTgLNvEiH2Uv7kBI0eug8bhzYO5R3jHyYvvGLu 1rlSOO6qy07Oi w7fB XmbB H2j3fxJe2yastnJcJMCN2hYI2wI1K5OV8wjTrVZURT316da0CPHbKyAnZjwFzLGK EZdxUoypu0A Jxp nLuSDSp09PbyMIwoWd o0cTFH1kv5prXMfk4D4hBGUbmFGQb ely rKfgLcrFfgr4PAS8gdBoFTRSD0jbRctOTlazxlUnri9g52Qa 5r0 UwV END PGP PUBLIC KEY BLOCK","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xabafe2adc6574b0d1a70a78c67149ebf058f1a28-m.jpg.pagespeed.ic.lPNKFCI-pu.jpg","1401490288","Worldwide",
"4-501","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/501","
fungeefungee","0.02281495","3g Shroom puck","You will get Psilocybe cubensis Amazonian 3 grams 1 9 oz whole mushrooms stems with caps pressed into neat pucks no additives easy to dose eat a whole puck for full effects or break it in half to share the trip with a friend now featuring a breakline so it s easy to break it in half compact easy to store and carry stealth hard to tell about these disks that these are magic mushrooms longer shelf life a smaller surface area is in contact with air and humidity grown organically without any chemicals pesticides fungicides Shipping We ship daily from a safe country not a flagged one like Netherlands Packaging Stealth vacuum sealed neat commercial looking Moisture Barrier Bag MBB labeled as a legit product fake invoice with real companies data If this is not enough for you please contact me with your idea expectation customized stealth is available Some points to consider No need to Finalize Early Make sure to send me the correct address with proper address formatting Use PGP whenever possible Only Bitcoin is accepted Bulk and custom orders are available Ask me anything tell me your opinions or wishes Have a nice trip","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/2a2c934f7c511564df1460e1b522b25696535d4b-m.jpg","1401490381","Czech Republic",
"4-1311","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1311","
GermanSupply","0.00061237","FREE CAFFEINE SAMPLE koffein KOSTENLOS","100 CLEAN PHARMA GRADE CAFFEINE POWDER YOU ONLY PAY SHIPPING","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xcbc5ac4a68dc606ba50142cf5b2469ffdaeba632-m.jpg.pagespeed.ic.waVgmVvCwc.jpg","1402277295","Germany",
"4-1303","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1303","
GermanSupply","0.27493046","1 Kg Caffeine Koffein 100 Pharma quality","1 kg caffeine powder 1kg koffeinpulver 100 clean perfect to cut any powder drug. Easy way to double your profits","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/4eed7aa802389390164c8d2876588ee4e93ee0ef-m.jpg","1402277321","Germany",
"4-410","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/410","
go_fur","1.65542981","Bulk Liquid PCP","1 vial of pcp in its rawest form. Aprox 1 0z of liquid. Enough to make 20 30 bundles depending on how strong you want them. US only. This listing will take a little longer to ship than my normal products due to shipping prep.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/43750e0fe6ac7aee0cf75ca86a6cc9b9bc08de1f-m.jpg","1401490759","United States of America",
"4-415","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/415","
go_fur","0.03898221","50x USPS Tracking Labels Label 00","50x USPS tracking labels. Obtained Anonmously. Good for first class mail or priority pm for bulk","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/xa9343acf649541b24070ebb82618421591d242fe-m.jpg.pagespeed.ic.PC7AMMpR4d.jpg","1401490756","United States of America",
"4-637","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/637","
go_fur","0.04674768","Sherm Sticks Wet Dust","Sherm Sticks Now offering dipped cigarettes. Cant get any fresher than these. Fast Shipping If you are new to pcp take your time. I do NOT suggest smoking more than a few tokes until you get a feel for how it will effect you. For most people it does not take much.","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/980b6fa25ac0e62fca87c7e64e97d6a1cc295ec9-m.jpg","1401490713","United States of America",
"4-740","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/740","
go_fur","0.62079054","50x AAA 4 stamps","1 brick of top quality stamps. Fast shipping","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x7ae86b137d496588c73841a9e3809e5d27f0729b-m.jpg.pagespeed.ic.8mc2l7lv6d.jpg","1401490698","United States of America",
"4-1081","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/1081","
go_fur","0.19401862","1 half gram Top Notch 4",".50 gram of top notch 4 shipping starts friday 4 25 Really nice gear so be careful and start slow. Limited supply. Dont miss out","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x7ae86b137d496588c73841a9e3809e5d27f0729b-m.jpg.pagespeed.ic.8mc2l7lv6d.jpg","1401490309","United States of America",
"4-831","Black Bank","http://wztyb7vlfcw6l4xd.onion/item/831","
go_fur","0.27929460","20x AAA Quality 4 Stamps","20x 4 stamps. Great quality Fast Shipping Order with confidence","http://wztyb7vlfcw6l4xd.onion/image/modules/freedomshop/uploads/x7ae86b137d496588c73841a9e3809e5d27f0729b-m.jpg.pagespeed.ic.8mc2l7lv6d.jpg","1401490325","United States of America",
